"grid","year","severity","chs","low","mid","high","presumptive"
"sex",2016,"D","2",51,60,72,"commit"
"sex",2017,"D","2",51,60,72,"commit"
"sex",2018,"D","2",51,60,72,"commit"
"sex",2019,"D","2",51,60,72,"commit"
"sex",2020,"D","2",51,60,72,"commit"
"sex",2006,"D","3",60,70,84,"commit"
"sex",2007,"D","3",60,70,84,"commit"
"sex",2008,"D","3",60,70,84,"commit"
"sex",2009,"D","3",60,70,84,"commit"
"sex",2010,"D","3",60,70,84,"commit"
"sex",2011,"D","3",60,70,84,"commit"
"sex",2012,"D","3",60,70,84,"commit"
"sex",2013,"D","3",60,70,84,"commit"
"sex",2014,"D","3",60,70,84,"commit"
"sex",2015,"D","3",60,70,84,"commit"
"sex",2016,"D","3",60,70,84,"commit"
"sex",2017,"D","3",60,70,84,"commit"
"sex",2018,"D","3",60,70,84,"commit"
"sex",2019,"D","3",60,70,84,"commit"
"sex",2020,"D","3",60,70,84,"commit"
"sex",2006,"D","4",78,91,109,"commit"
"sex",2007,"D","4",78,91,109,"commit"
"sex",2008,"D","4",78,91,109,"commit"
"sex",2009,"D","4",78,91,109,"commit"
"sex",2010,"D","4",78,91,109,"commit"
"sex",2011,"D","4",78,91,109,"commit"
"sex",2012,"D","4",78,91,109,"commit"
"sex",2013,"D","4",78,91,109,"commit"
"sex",2014,"D","4",78,91,109,"commit"
"sex",2015,"D","4",78,91,109,"commit"
"sex",2016,"D","4",78,91,109,"commit"
"sex",2017,"D","4",78,91,109,"commit"
"sex",2018,"D","4",78,91,109,"commit"
"sex",2019,"D","4",78,91,109,"commit"
"sex",2020,"D","4",78,91,109,"commit"
"sex",2006,"D","5",102,119,142,"commit"
"sex",2007,"D","5",102,119,142,"commit"
"sex",2008,"D","5",102,119,142,"commit"
"sex",2009,"D","5",102,119,142,"commit"
"sex",2010,"D","5",102,119,142,"commit"
"sex",2011,"D","5",102,119,142,"commit"
"sex",2012,"D","5",102,119,142,"commit"
"sex",2013,"D","5",102,119,142,"commit"
"sex",2014,"D","5",102,119,142,"commit"
"sex",2015,"D","5",102,119,142,"commit"
"sex",2016,"D","5",102,119,142,"commit"
"sex",2017,"D","5",102,119,142,"commit"
"sex",2018,"D","5",102,119,142,"commit"
"sex",2019,"D","5",102,119,142,"commit"
"sex",2020,"D","5",102,119,142,"commit"
"sex",2006,"D","6",119,140,168,"commit"
"sex",2007,"D","6",119,140,168,"commit"
"sex",2008,"D","6",119,140,168,"commit"
"sex",2009,"D","6",119,140,168,"commit"
"sex",2010,"D","6",119,140,168,"commit"
"sex",2011,"D","6",119,140,168,"commit"
"sex",2012,"D","6",119,140,168,"commit"
"sex",2013,"D","6",119,140,168,"commit"
"sex",2014,"D","6",119,140,168,"commit"
"sex",2015,"D","6",119,140,168,"commit"
"sex",2016,"D","6",119,140,168,"commit"
"sex",2017,"D","6",119,140,168,"commit"
"sex",2018,"D","6",119,140,168,"commit"
"sex",2019,"D","6",119,140,168,"commit"
"sex",2020,"D","6",119,140,168,"commit"
"drug",2016,"D1","0",12,12,12,"stay"
"drug",2017,"D1","0",12,12,12,"stay"
"drug",2018,"D1","0",12,12,12,"stay"
"drug",2019,"D1","0",12,12,12,"stay"
"drug",2020,"D1","0",12,12,12,"stay"
"drug",2016,"D1","1",12,12,12,"stay"
"drug",2017,"D1","1",12,12,12,"stay"
"drug",2018,"D1","1",12,12,12,"stay"
"drug",2019,"D1","1",12,12,12,"stay"
"drug",2020,"D1","1",12,12,12,"stay"
"drug",2016,"D1","2",12,12,12,"stay"
"drug",2017,"D1","2",12,12,12,"stay"
"drug",2018,"D1","2",12,12,12,"stay"
"drug",2019,"D1","2",12,12,12,"stay"
"drug",2020,"D1","2",12,12,12,"stay"
"drug",2016,"D1","3",13,13,13,"stay"
"drug",2017,"D1","3",13,13,13,"stay"
"drug",2018,"D1","3",13,13,13,"stay"
"drug",2019,"D1","3",13,13,13,"stay"
"drug",2020,"D1","3",13,13,13,"stay"
"drug",2016,"D1","4",15,15,15,"stay"
"drug",2017,"D1","4",15,15,15,"stay"
"drug",2018,"D1","4",15,15,15,"stay"
"drug",2019,"D1","4",15,15,15,"stay"
"drug",2020,"D1","4",15,15,15,"stay"
"drug",2016,"D1","5",17,17,17,"stay"
"drug",2017,"D1","5",17,17,17,"stay"
"drug",2018,"D1","5",17,17,17,"stay"
"drug",2019,"D1","5",17,17,17,"stay"
"drug",2020,"D1","5",17,17,17,"stay"
"drug",2016,"D1","6",17,19,22,"commit"
"drug",2017,"D1","6",17,19,22,"commit"
"drug",2018,"D1","6",17,19,22,"commit"
"drug",2019,"D1","6",17,19,22,"commit"
"drug",2020,"D1","6",17,19,22,"commit"
"drug",2016,"D2","0",12,12,12,"stay"
"drug",2017,"D2","0",12,12,12,"stay"
"drug",2018,"D2","0",12,12,12,"stay"
"drug",2019,"D2","0",12,12,12,"stay"
"drug",2020,"D2","0",12,12,12,"stay"
"drug",2016,"D2","1",12,12,12,"stay"
"drug",2017,"D2","1",12,12,12,"stay"
"drug",2018,"D2","1",12,12,12,"stay"
"drug",2019,"D2","1",12,12,12,"stay"
"drug",2020,"D2","1",12,12,12,"stay"
"drug",2016,"D2","2",13,13,13,"stay"
"drug",2017,"D2","2",13,13,13,"stay"
"drug",2018,"D2","2",13,13,13,"stay"
"drug",2019,"D2","2",13,13,13,"stay"
"drug",2020,"D2","2",13,13,13,"stay"
"drug",2016,"D2","3",15,15,15,"stay"
"drug",2017,"D2","3",15,15,15,"stay"
"drug",2018,"D2","3",15,15,15,"stay"
"drug",2019,"D2","3",15,15,15,"stay"
"drug",2020,"D2","3",15,15,15,"stay"
"drug",2016,"D2","4",17,17,17,"stay"
"drug",2017,"D2","4",17,17,17,"stay"
"drug",2018,"D2","4",17,17,17,"stay"
"drug",2019,"D2","4",17,17,17,"stay"
"drug",2020,"D2","4",17,17,17,"stay"
"drug",2016,"D2","5",19,19,19,"stay"
"drug",2017,"D2","5",19,19,19,"stay"
"drug",2018,"D2","5",19,19,19,"stay"
"drug",2019,"D2","5",19,19,19,"stay"
"drug",2020,"D2","5",19,19,19,"stay"
"drug",2016,"D2","6",18,21,25,"commit"
"drug",2017,"D2","6",18,21,25,"commit"
"drug",2018,"D2","6",18,21,25,"commit"
"drug",2019,"D2","6",18,21,25,"commit"
"drug",2020,"D2","6",18,21,25,"commit"
"drug",2016,"D3","0",12,12,12,"stay"
"drug",2017,"D3","0",12,12,12,"stay"
"drug",2018,"D3","0",12,12,12,"stay"
"drug",2019,"D3","0",12,12,12,"stay"
"drug",2020,"D3","0",12,12,12,"stay"
"drug",2016,"D3","1",13,13,13,"stay"
"drug",2017,"D3","1",13,13,13,"stay"
"drug",2018,"D3","1",13,13,13,"stay"
"drug",2019,"D3","1",13,13,13,"stay"
"drug",2020,"D3","1",13,13,13,"stay"
"drug",2016,"D3","2",15,15,15,"stay"
"drug",2017,"D3","2",15,15,15,"stay"
"drug",2018,"D3","2",15,15,15,"stay"
"drug",2019,"D3","2",15,15,15,"stay"
"drug",2020,"D3","2",15,15,15,"stay"
"drug",2016,"D3","3",17,17,17,"stay"
"drug",2017,"D3","3",17,17,17,"stay"
"drug",2018,"D3","3",17,17,17,"stay"
"drug",2019,"D3","3",17,17,17,"stay"
"drug",2020,"D3","3",17,17,17,"stay"
"drug",2016,"D3","4",17,19,22,"commit"
"drug",2017,"D3","4",17,19,22,"commit"
"drug",2018,"D3","4",17,19,22,"commit"
"drug",2019,"D3","4",17,19,22,"commit"
"drug",2020,"D3","4",17,19,22,"commit"
"drug",2016,"D3","5",18,21,25,"commit"
"drug",2017,"D3","5",18,21,25,"commit"
"drug",2018,"D3","5",18,21,25,"commit"
"drug",2019,"D3","5",18,21,25,"commit"
"drug",2020,"D3","5",18,21,25,"commit"
"drug",2016,"D3","6",20,23,27,"commit"
"drug",2017,"D3","6",20,23,27,"commit"
"drug",2018,"D3","6",20,23,27,"commit"
"drug",2019,"D3","6",20,23,27,"commit"
"drug",2020,"D3","6",20,23,27,"commit"
"drug",2016,"D4","0",12,12,12,"stay"
"drug",2017,"D4","0",12,12,12,"stay"
"drug",2018,"D4","0",12,12,12,"stay"
"drug",2019,"D4","0",12,12,12,"stay"
"drug",2020,"D4","0",12,12,12,"stay"
"drug",2016,"D4","1",15,15,15,"stay"
"drug",2017,"D4","1",15,15,15,"stay"
"drug",2018,"D4","1",15,15,15,"stay"
"drug",2019,"D4","1",15,15,15,"stay"
"drug",2020,"D4","1",15,15,15,"stay"
"drug",2016,"D4","2",18,18,18,"stay"
"drug",2017,"D4","2",18,18,18,"stay"
"drug",2018,"D4","2",18,18,18,"stay"
"drug",2019,"D4","2",18,18,18,"stay"
"drug",2020,"D4","2",18,18,18,"stay"
"drug",2016,"D4","3",21,21,21,"stay"
"drug",2017,"D4","3",21,21,21,"stay"
"drug",2018,"D4","3",21,21,21,"stay"
"drug",2019,"D4","3",21,21,21,"stay"
"drug",2020,"D4","3",21,21,21,"stay"
"drug",2016,"D4","4",21,24,28,"commit"
"drug",2017,"D4","4",21,24,28,"commit"
"drug",2018,"D4","4",21,24,28,"commit"
"drug",2019,"D4","4",21,24,28,"commit"
"drug",2020,"D4","4",21,24,28,"commit"
"drug",2016,"D4","5",23,27,32,"commit"
"drug",2017,"D4","5",23,27,32,"commit"
"drug",2018,"D4","5",23,27,32,"commit"
"drug",2019,"D4","5",23,27,32,"commit"
"drug",2020,"D4","5",23,27,32,"commit"
"drug",2016,"D4","6",26,30,36,"commit"
"drug",2017,"D4","6",26,30,36,"commit"
"drug",2018,"D4","6",26,30,36,"commit"
"drug",2019,"D4","6",26,30,36,"commit"
"drug",2020,"D4","6",26,30,36,"commit"
"drug",2016,"D5","0",18,18,18,"stay"
"drug",2017,"D5","0",18,18,18,"stay"
"drug",2018,"D5","0",18,18,18,"stay"
"drug",2019,"D5","0",18,18,18,"stay"
"drug",2020,"D5","0",18,18,18,"stay"
"drug",2016,"D5","1",23,23,23,"stay"
"drug",2017,"D5","1",23,23,23,"stay"
"drug",2018,"D5","1",23,23,23,"stay"
"drug",2019,"D5","1",23,23,23,"stay"
"drug",2020,"D5","1",23,23,23,"stay"
"drug",2016,"D5","2",28,28,28,"stay"
"drug",2017,"D5","2",28,28,28,"stay"
"drug",2018,"D5","2",28,28,28,"stay"
"drug",2019,"D5","2",28,28,28,"stay"
"drug",2020,"D5","2",28,28,28,"stay"
"drug",2016,"D5","3",29,33,39,"commit"
"drug",2017,"D5","3",29,33,39,"commit"
"drug",2018,"D5","3",29,33,39,"commit"
"drug",2019,"D5","3",29,33,39,"commit"
"drug",2020,"D5","3",29,33,39,"commit"
"drug",2016,"D5","4",33,38,45,"commit"
"drug",2017,"D5","4",33,38,45,"commit"
"drug",2018,"D5","4",33,38,45,"commit"
"drug",2019,"D5","4",33,38,45,"commit"
"drug",2020,"D5","4",33,38,45,"commit"
"drug",2016,"D5","5",37,43,51,"commit"
"drug",2017,"D5","5",37,43,51,"commit"
"drug",2018,"D5","5",37,43,51,"commit"
"drug",2019,"D5","5",37,43,51,"commit"
"drug",2020,"D5","5",37,43,51,"commit"
"drug",2016,"D5","6",41,48,57,"commit"
"drug",2017,"D5","6",41,48,57,"commit"
"drug",2018,"D5","6",41,48,57,"commit"
"drug",2019,"D5","6",41,48,57,"commit"
"drug",2020,"D5","6",41,48,57,"commit"
"drug",2016,"D6","0",21,21,21,"stay"
"drug",2017,"D6","0",21,21,21,"stay"
"drug",2018,"D6","0",21,21,21,"stay"
"drug",2019,"D6","0",21,21,21,"stay"
"drug",2020,"D6","0",21,21,21,"stay"
"drug",2016,"D6","1",27,27,27,"stay"
"drug",2017,"D6","1",27,27,27,"stay"
"drug",2018,"D6","1",27,27,27,"stay"
"drug",2019,"D6","1",27,27,27,"stay"
"drug",2020,"D6","1",27,27,27,"stay"
"drug",2016,"D6","2",33,33,33,"stay"
"drug",2017,"D6","2",33,33,33,"stay"
"drug",2018,"D6","2",33,33,33,"stay"
"drug",2019,"D6","2",33,33,33,"stay"
"drug",2020,"D6","2",33,33,33,"stay"
"drug",2016,"D6","3",34,39,46,"commit"
"drug",2017,"D6","3",34,39,46,"commit"
"drug",2018,"D6","3",34,39,46,"commit"
"drug",2019,"D6","3",34,39,46,"commit"
"drug",2020,"D6","3",34,39,46,"commit"
"drug",2016,"D6","4",39,45,54,"commit"
"drug",2017,"D6","4",39,45,54,"commit"
"drug",2018,"D6","4",39,45,54,"commit"
"drug",2019,"D6","4",39,45,54,"commit"
"drug",2020,"D6","4",39,45,54,"commit"
"drug",2016,"D6","5",44,51,61,"commit"
"drug",2017,"D6","5",44,51,61,"commit"
"drug",2018,"D6","5",44,51,61,"commit"
"drug",2019,"D6","5",44,51,61,"commit"
"drug",2020,"D6","5",44,51,61,"commit"
"drug",2016,"D6","6",49,57,68,"commit"
"drug",2017,"D6","6",49,57,68,"commit"
"drug",2018,"D6","6",49,57,68,"commit"
"drug",2019,"D6","6",49,57,68,"commit"
"drug",2020,"D6","6",49,57,68,"commit"
"drug",2016,"D7","0",48,48,48,"stay"
"drug",2017,"D7","0",48,48,48,"stay"
"drug",2018,"D7","0",48,48,48,"stay"
"drug",2019,"D7","0",48,48,48,"stay"
"drug",2020,"D7","0",48,48,48,"stay"
"drug",2016,"D7","1",58,58,58,"stay"
"drug",2017,"D7","1",58,58,58,"stay"
"drug",2018,"D7","1",58,58,58,"stay"
"drug",2019,"D7","1",58,58,58,"stay"
"drug",2020,"D7","1",58,58,58,"stay"
"drug",2016,"D7","2",58,68,81,"commit"
"drug",2017,"D7","2",58,68,81,"commit"
"drug",2018,"D7","2",58,68,81,"commit"
"drug",2019,"D7","2",58,68,81,"commit"
"drug",2020,"D7","2",58,68,81,"commit"
"drug",2016,"D7","3",67,78,93,"commit"
"drug",2017,"D7","3",67,78,93,"commit"
"drug",2018,"D7","3",67,78,93,"commit"
"drug",2019,"D7","3",67,78,93,"commit"
"drug",2020,"D7","3",67,78,93,"commit"
"drug",2016,"D7","4",75,88,105,"commit"
"drug",2017,"D7","4",75,88,105,"commit"
"drug",2018,"D7","4",75,88,105,"commit"
"drug",2019,"D7","4",75,88,105,"commit"
"drug",2020,"D7","4",75,88,105,"commit"
"drug",2016,"D7","5",84,98,117,"commit"
"drug",2017,"D7","5",84,98,117,"commit"
"drug",2018,"D7","5",84,98,117,"commit"
"drug",2019,"D7","5",84,98,117,"commit"
"drug",2020,"D7","5",84,98,117,"commit"
"drug",2016,"D7","6",92,108,129,"commit"
"drug",2017,"D7","6",92,108,129,"commit"
"drug",2018,"D7","6",92,108,129,"commit"
"drug",2019,"D7","6",92,108,129,"commit"
"drug",2020,"D7","6",92,108,129,"commit"
"drug",2016,"D8","0",56,65,78,"commit"
"drug",2017,"D8","0",56,65,78,"commit"
"drug",2018,"D8","0",56,65,78,"commit"
"drug",2019,"D8","0",56,65,78,"commit"
"drug",2020,"D8","0",56,65,78,"commit"
"drug",2016,"D8","1",64,75,90,"commit"
"drug",2017,"D8","1",64,75,90,"commit"
"drug",2018,"D8","1",64,75,90,"commit"
"drug",2019,"D8","1",64,75,90,"commit"
"drug",2020,"D8","1",64,75,90,"commit"
"drug",2016,"D8","2",73,85,102,"commit"
"drug",2017,"D8","2",73,85,102,"commit"
"drug",2018,"D8","2",73,85,102,"commit"
"drug",2019,"D8","2",73,85,102,"commit"
"drug",2020,"D8","2",73,85,102,"commit"
"drug",2016,"D8","3",81,95,114,"commit"
"drug",2017,"D8","3",81,95,114,"commit"
"drug",2018,"D8","3",81,95,114,"commit"
"drug",2019,"D8","3",81,95,114,"commit"
"drug",2020,"D8","3",81,95,114,"commit"
"drug",2016,"D8","4",90,105,126,"commit"
"drug",2017,"D8","4",90,105,126,"commit"
"drug",2018,"D8","4",90,105,126,"commit"
"drug",2019,"D8","4",90,105,126,"commit"
"drug",2020,"D8","4",90,105,126,"commit"
"drug",2016,"D8","5",98,115,138,"commit"
"drug",2017,"D8","5",98,115,138,"commit"
"drug",2018,"D8","5",98,115,138,"commit"
"drug",2019,"D8","5",98,115,138,"commit"
"drug",2020,"D8","5",98,115,138,"commit"
"drug",2016,"D8","6",107,125,150,"commit"
"drug",2017,"D8","6",107,125,150,"commit"
"drug",2018,"D8","6",107,125,150,"commit"
"drug",2019,"D8","6",107,125,150,"commit"
"drug",2020,"D8","6",107,125,150,"commit"
"drug",2016,"D9","0",74,86,103,"commit"
"drug",2017,"D9","0",74,86,103,"commit"
"drug",2018,"D9","0",74,86,103,"commit"
"drug",2019,"D9","0",74,86,103,"commit"
"drug",2020,"D9","0",74,86,103,"commit"
"drug",2016,"D9","1",84,98,117,"commit"
"drug",2017,"D9","1",84,98,117,"commit"
"drug",2018,"D9","1",84,98,117,"commit"
"drug",2019,"D9","1",84,98,117,"commit"
"drug",2020,"D9","1",84,98,117,"commit"
"drug",2016,"D9","2",94,110,132,"commit"
"drug",2017,"D9","2",94,110,132,"commit"
"drug",2018,"D9","2",94,110,132,"commit"
"drug",2019,"D9","2",94,110,132,"commit"
"drug",2020,"D9","2",94,110,132,"commit"
"drug",2016,"D9","3",104,122,146,"commit"
"drug",2017,"D9","3",104,122,146,"commit"
"drug",2018,"D9","3",104,122,146,"commit"
"drug",2019,"D9","3",104,122,146,"commit"
"drug",2020,"D9","3",104,122,146,"commit"
"drug",2016,"D9","4",114,134,160,"commit"
"drug",2017,"D9","4",114,134,160,"commit"
"drug",2018,"D9","4",114,134,160,"commit"
"drug",2019,"D9","4",114,134,160,"commit"
"drug",2020,"D9","4",114,134,160,"commit"
"drug",2016,"D9","5",125,146,175,"commit"
"drug",2017,"D9","5",125,146,175,"commit"
"drug",2018,"D9","5",125,146,175,"commit"
"drug",2019,"D9","5",125,146,175,"commit"
"drug",2020,"D9","5",125,146,175,"commit"
"drug",2016,"D9","6",135,158,189,"commit"
"drug",2017,"D9","6",135,158,189,"commit"
"drug",2018,"D9","6",135,158,189,"commit"
"drug",2019,"D9","6",135,158,189,"commit"
"drug",2020,"D9","6",135,158,189,"commit"
"sex",2006,"E","0",24,24,24,"stay"
"sex",2007,"E","0",24,24,24,"stay"
"sex",2008,"E","0",24,24,24,"stay"
"sex",2009,"E","0",24,24,24,"stay"
"sex",2010,"E","0",24,24,24,"stay"
"sex",2011,"E","0",24,24,24,"stay"
"sex",2012,"E","0",24,24,24,"stay"
"sex",2013,"E","0",24,24,24,"stay"
"sex",2014,"E","0",24,24,24,"stay"
"sex",2015,"E","0",24,24,24,"stay"
"sex",2016,"E","0",24,24,24,"stay"
"sex",2017,"E","0",24,24,24,"stay"
"sex",2018,"E","0",24,24,24,"stay"
"sex",2019,"E","0",24,24,24,"stay"
"sex",2020,"E","0",24,24,24,"stay"
"sex",2006,"E","1",36,36,36,"stay"
"sex",2007,"E","1",36,36,36,"stay"
"sex",2008,"E","1",36,36,36,"stay"
"sex",2009,"E","1",36,36,36,"stay"
"sex",2010,"E","1",36,36,36,"stay"
"sex",2011,"E","1",36,36,36,"stay"
"sex",2012,"E","1",36,36,36,"stay"
"sex",2013,"E","1",36,36,36,"stay"
"sex",2014,"E","1",36,36,36,"stay"
"sex",2015,"E","1",36,36,36,"stay"
"sex",2016,"E","1",36,36,36,"stay"
"sex",2017,"E","1",36,36,36,"stay"
"sex",2018,"E","1",36,36,36,"stay"
"sex",2019,"E","1",36,36,36,"stay"
"sex",2020,"E","1",36,36,36,"stay"
"sex",2006,"E","2",48,48,48,"stay"
"sex",2007,"E","2",48,48,48,"stay"
"sex",2008,"E","2",48,48,48,"stay"
"sex",2009,"E","2",48,48,48,"stay"
"sex",2010,"E","2",48,48,48,"stay"
"sex",2011,"E","2",48,48,48,"stay"
"sex",2012,"E","2",48,48,48,"stay"
"sex",2013,"E","2",48,48,48,"stay"
"sex",2014,"E","2",48,48,48,"stay"
"sex",2015,"E","2",48,48,48,"stay"
"sex",2016,"E","2",48,48,48,"stay"
"sex",2017,"E","2",48,48,48,"stay"
"sex",2018,"E","2",48,48,48,"stay"
"sex",2019,"E","2",48,48,48,"stay"
"sex",2020,"E","2",48,48,48,"stay"
"sex",2006,"E","3",51,60,72,"commit"
"sex",2007,"E","3",51,60,72,"commit"
"sex",2008,"E","3",51,60,72,"commit"
"sex",2009,"E","3",51,60,72,"commit"
"sex",2010,"E","3",51,60,72,"commit"
"sex",2011,"E","3",51,60,72,"commit"
"sex",2012,"E","3",51,60,72,"commit"
"sex",2013,"E","3",51,60,72,"commit"
"sex",2014,"E","3",51,60,72,"commit"
"sex",2015,"E","3",51,60,72,"commit"
"sex",2016,"E","3",51,60,72,"commit"
"sex",2017,"E","3",51,60,72,"commit"
"sex",2018,"E","3",51,60,72,"commit"
"sex",2019,"E","3",51,60,72,"commit"
"sex",2020,"E","3",51,60,72,"commit"
"sex",2006,"E","4",67,78,93,"commit"
"sex",2007,"E","4",67,78,93,"commit"
"sex",2008,"E","4",67,78,93,"commit"
"sex",2009,"E","4",67,78,93,"commit"
"sex",2010,"E","4",67,78,93,"commit"
"sex",2011,"E","4",67,78,93,"commit"
"sex",2012,"E","4",67,78,93,"commit"
"sex",2013,"E","4",67,78,93,"commit"
"sex",2014,"E","4",67,78,93,"commit"
"sex",2015,"E","4",67,78,93,"commit"
"sex",2016,"E","4",67,78,93,"commit"
"sex",2017,"E","4",67,78,93,"commit"
"sex",2018,"E","4",67,78,93,"commit"
"sex",2019,"E","4",67,78,93,"commit"
"sex",2020,"E","4",67,78,93,"commit"
"sex",2006,"E","5",87,102,120,"commit"
"sex",2007,"E","5",87,102,120,"commit"
"sex",2008,"E","5",87,102,120,"commit"
"sex",2009,"E","5",87,102,120,"commit"
"sex",2010,"E","5",87,102,120,"commit"
"sex",2011,"E","5",87,102,120,"commit"
"sex",2012,"E","5",87,102,120,"commit"
"sex",2013,"E","5",87,102,120,"commit"
"sex",2014,"E","5",87,102,120,"commit"
"sex",2015,"E","5",87,102,120,"commit"
"sex",2016,"E","5",87,102,120,"commit"
"sex",2017,"E","5",87,102,120,"commit"
"sex",2018,"E","5",87,102,120,"commit"
"sex",2019,"E","5",87,102,120,"commit"
"sex",2020,"E","5",87,102,120,"commit"
"sex",2006,"E","6",102,120,120,"commit"
"sex",2007,"E","6",102,120,120,"commit"
"sex",2008,"E","6",102,120,120,"commit"
"sex",2009,"E","6",102,120,120,"commit"
"sex",2010,"E","6",102,120,120,"commit"
"sex",2011,"E","6",102,120,120,"commit"
"sex",2012,"E","6",102,120,120,"commit"
"sex",2013,"E","6",102,120,120,"commit"
"sex",2014,"E","6",102,120,120,"commit"
"sex",2015,"E","6",102,120,120,"commit"
"sex",2016,"E","6",102,120,120,"commit"
"sex",2017,"E","6",102,120,120,"commit"
"sex",2018,"E","6",102,120,120,"commit"
"sex",2019,"E","6",102,120,120,"commit"
"sex",2020,"E","6",102,120,120,"commit"
"sex",2006,"F","0",18,18,18,"stay"
"sex",2007,"F","0",18,18,18,"stay"
"sex",2008,"F","0",18,18,18,"stay"
"sex",2009,"F","0",18,18,18,"stay"
"sex",2010,"F","0",18,18,18,"stay"
"sex",2011,"F","0",18,18,18,"stay"
"sex",2012,"F","0",18,18,18,"stay"
"sex",2013,"F","0",18,18,18,"stay"
"sex",2014,"F","0",18,18,18,"stay"
"sex",2015,"F","0",18,18,18,"stay"
"sex",2016,"F","0",18,18,18,"stay"
"sex",2017,"F","0",18,18,18,"stay"
"sex",2018,"F","0",18,18,18,"stay"
"sex",2019,"F","0",18,18,18,"stay"
"sex",2020,"F","0",18,18,18,"stay"
"sex",2006,"F","1",27,27,27,"stay"
"sex",2007,"F","1",27,27,27,"stay"
"sex",2008,"F","1",27,27,27,"stay"
"sex",2009,"F","1",27,27,27,"stay"
"sex",2010,"F","1",27,27,27,"stay"
"sex",2011,"F","1",27,27,27,"stay"
"sex",2012,"F","1",27,27,27,"stay"
"sex",2013,"F","1",27,27,27,"stay"
"sex",2014,"F","1",27,27,27,"stay"
"sex",2015,"F","1",27,27,27,"stay"
"sex",2016,"F","1",27,27,27,"stay"
"sex",2017,"F","1",27,27,27,"stay"
"sex",2018,"F","1",27,27,27,"stay"
"sex",2019,"F","1",27,27,27,"stay"
"sex",2020,"F","1",27,27,27,"stay"
"sex",2006,"F","2",36,36,36,"stay"
"sex",2007,"F","2",36,36,36,"stay"
"sex",2008,"F","2",36,36,36,"stay"
"sex",2009,"F","2",36,36,36,"stay"
"sex",2010,"F","2",36,36,36,"stay"
"sex",2011,"F","2",36,36,36,"stay"
"sex",2012,"F","2",36,36,36,"stay"
"sex",2013,"F","2",36,36,36,"stay"
"sex",2014,"F","2",36,36,36,"stay"
"sex",2015,"F","2",36,36,36,"stay"
"sex",2016,"F","2",36,36,36,"stay"
"sex",2017,"F","2",36,36,36,"stay"
"sex",2018,"F","2",36,36,36,"stay"
"sex",2019,"F","2",36,36,36,"stay"
"sex",2020,"F","2",36,36,36,"stay"
"sex",2006,"F","3",39,45,54,"commit"
"sex",2007,"F","3",39,45,54,"commit"
"sex",2008,"F","3",39,45,54,"commit"
"sex",2009,"F","3",39,45,54,"commit"
"sex",2010,"F","3",39,45,54,"commit"
"sex",2011,"F","3",39,45,54,"commit"
"sex",2012,"F","3",39,45,54,"commit"
"sex",2013,"F","3",39,45,54,"commit"
"sex",2014,"F","3",39,45,54,"commit"
"sex",2015,"F","3",39,45,54,"commit"
"sex",2016,"F","3",39,45,54,"commit"
"sex",2017,"F","3",39,45,54,"commit"
"sex",2018,"F","3",39,45,54,"commit"
"sex",2019,"F","3",39,45,54,"commit"
"sex",2020,"F","3",39,45,54,"commit"
"sex",2006,"F","4",51,59,70,"commit"
"sex",2007,"F","4",51,59,70,"commit"
"sex",2008,"F","4",51,59,70,"commit"
"sex",2009,"F","4",51,59,70,"commit"
"sex",2010,"F","4",51,59,70,"commit"
"sex",2011,"F","4",51,59,70,"commit"
"sex",2012,"F","4",51,59,70,"commit"
"sex",2013,"F","4",51,59,70,"commit"
"sex",2014,"F","4",51,59,70,"commit"
"sex",2015,"F","4",51,59,70,"commit"
"sex",2016,"F","4",51,59,70,"commit"
"sex",2017,"F","4",51,59,70,"commit"
"sex",2018,"F","4",51,59,70,"commit"
"sex",2019,"F","4",51,59,70,"commit"
"sex",2020,"F","4",51,59,70,"commit"
"sex",2006,"F","5",66,77,92,"commit"
"sex",2007,"F","5",66,77,92,"commit"
"sex",2008,"F","5",66,77,92,"commit"
"sex",2009,"F","5",66,77,92,"commit"
"sex",2010,"F","5",66,77,92,"commit"
"sex",2011,"F","5",66,77,92,"commit"
"sex",2012,"F","5",66,77,92,"commit"
"sex",2013,"F","5",66,77,92,"commit"
"sex",2014,"F","5",66,77,92,"commit"
"sex",2015,"F","5",66,77,92,"commit"
"sex",2016,"F","5",66,77,92,"commit"
"sex",2017,"F","5",66,77,92,"commit"
"sex",2018,"F","5",66,77,92,"commit"
"sex",2019,"F","5",66,77,92,"commit"
"sex",2020,"F","5",66,77,92,"commit"
"sex",2006,"F","6",72,84,100,"commit"
"sex",2007,"F","6",72,84,100,"commit"
"sex",2008,"F","6",72,84,100,"commit"
"sex",2009,"F","6",72,84,100,"commit"
"sex",2010,"F","6",72,84,100,"commit"
"sex",2011,"F","6",72,84,100,"commit"
"sex",2012,"F","6",72,84,100,"commit"
"sex",2013,"F","6",72,84,100,"commit"
"sex",2014,"F","6",72,84,100,"commit"
"sex",2015,"F","6",72,84,100,"commit"
"sex",2016,"F","6",72,84,100,"commit"
"sex",2017,"F","6",72,84,100,"commit"
"sex",2018,"F","6",72,84,100,"commit"
"sex",2019,"F","6",72,84,100,"commit"
"sex",2020,"F","6",72,84,100,"commit"
"sex",2006,"G","0",15,15,15,"stay"
"sex",2007,"G","0",15,15,15,"stay"
"sex",2008,"G","0",15,15,15,"stay"
